"Date","Price","Open","High","Low","Vol.","Change %"
"May 19, 2011","1,492.20","1,491.50","1,491.50","1,491.50","0.00K","-0.23%"
"May 18, 2011","1,495.60","1,496.40","1,497.00","1,496.30","0.08K","1.07%"
"May 17, 2011","1,479.80","1,489.80","1,491.80","1,473.00","0.04K","-0.71%"
"May 16, 2011","1,490.40","1,489.30","1,494.90","1,489.30","0.01K","-0.20%"
"May 13, 2011","1,493.40","1,503.50","1,511.30","1,490.20","0.02K","-0.88%"
"May 12, 2011","1,506.60","1,492.10","1,502.70","1,484.80","0.01K","0.37%"
"May 11, 2011","1,501.10","1,524.00","1,524.10","1,495.20","0.03K","-1.02%"
"May 10, 2011","1,516.60","1,508.40","1,516.90","1,508.40","0.01K","0.91%"
"May 09, 2011","1,502.90","1,501.50","1,512.80","1,501.30","0.04K","0.78%"
"May 06, 2011","1,491.20","1,473.20","1,494.80","1,472.30","0.14K","0.70%"
"May 05, 2011","1,480.90","1,514.70","1,520.70","1,471.00","0.13K","-2.24%"
"May 04, 2011","1,514.90","1,535.00","1,539.00","1,506.20","0.27K","-1.64%"
"May 03, 2011","1,540.10","1,542.50","1,547.00","1,527.50","0.25K","-1.07%"
"May 02, 2011","1,556.70","1,572.90","1,576.60","1,543.10","0.20K","0.04%"
"Apr 29, 2011","1,556.00","1,538.70","1,568.70","1,537.30","0.12K","1.65%"
"Apr 28, 2011","1,530.80","1,528.60","1,536.00","1,526.60","0.43K","0.93%"
"Apr 27, 2011","1,516.70","1,507.10","1,512.80","1,505.20","0.21K","0.91%"
"Apr 26, 2011","1,503.00","1,501.50","1,506.30","1,495.00","0.22K","-0.37%"
"Apr 25, 2011","1,508.60","1,513.30","1,518.00","1,502.80","0.23K","0.36%"
"Apr 21, 2011","1,503.20","1,503.70","1,508.30","1,501.70","0.24K","0.33%"
"Apr 20, 2011","1,498.30","1,494.00","1,505.30","1,494.00","0.39K","0.25%"
"Apr 19, 2011","1,494.50","1,493.30","1,499.50","1,489.00","0.17K","0.15%"
"Apr 18, 2011","1,492.30","1,486.30","1,497.30","1,477.50","0.65K","0.47%"
"Apr 15, 2011","1,485.30","1,477.60","1,487.50","1,473.20","0.29K","0.92%"
"Apr 14, 2011","1,471.70","1,456.80","1,476.00","1,452.70","0.54K","1.15%"
"Apr 13, 2011","1,454.90","1,455.00","1,462.00","1,454.00","0.20K","0.14%"
"Apr 12, 2011","1,452.90","1,461.80","1,467.20","1,444.40","0.35K","-0.99%"
"Apr 11, 2011","1,467.40","1,476.00","1,476.00","1,459.70","0.38K","-0.41%"
"Apr 08, 2011","1,473.40","1,457.60","1,475.50","1,457.50","1.41K","1.02%"
"Apr 07, 2011","1,458.50","1,459.70","1,462.70","1,453.90","0.23K","0.05%"
"Apr 06, 2011","1,457.70","1,456.90","1,462.30","1,452.00","0.90K","0.41%"
"Apr 05, 2011","1,451.80","1,437.90","1,457.60","1,430.30","2.61K","1.37%"
"Apr 04, 2011","1,432.20","1,429.10","1,439.10","1,428.80","0.68K","0.29%"
"Apr 01, 2011","1,428.10","1,433.40","1,436.50","1,413.00","5.32K","-0.75%"
"Mar 31, 2011","1,438.90","1,423.30","1,440.00","1,420.70","8.23K","1.06%"
"Mar 30, 2011","1,423.80","1,418.70","1,430.30","1,412.00","47.01K","0.55%"
"Mar 29, 2011","1,416.00","1,416.00","1,416.00","1,416.00","-","-0.27%"
"Mar 28, 2011","1,419.80","1,413.20","1,415.60","1,413.20","0.01K","-0.44%"
"Mar 25, 2011","1,426.10","1,436.00","1,436.00","1,436.00","0.00K","-0.61%"
"Mar 24, 2011","1,434.80","1,437.70","1,446.90","1,437.50","0.03K","-0.22%"
"Mar 23, 2011","1,437.90","1,432.20","1,439.70","1,432.20","0.02K","0.73%"
"Mar 22, 2011","1,427.50","1,430.40","1,430.40","1,430.40","0.09K","0.09%"
"Mar 21, 2011","1,426.20","1,433.50","1,433.50","1,430.80","0.04K","0.73%"
"Mar 18, 2011","1,415.90","1,406.40","1,419.30","1,406.40","0.01K","0.85%"
"Mar 17, 2011","1,404.00","1,387.70","1,393.60","1,387.70","0.03K","0.57%"
"Mar 16, 2011","1,396.00","1,398.00","1,404.20","1,394.30","0.04K","0.24%"
"Mar 15, 2011","1,392.60","1,413.30","1,413.30","1,385.50","0.02K","-2.25%"
"Mar 14, 2011","1,424.60","1,420.00","1,427.70","1,420.00","0.06K","0.22%"
"Mar 11, 2011","1,421.50","1,413.70","1,422.60","1,404.90","0.02K","0.66%"
"Mar 10, 2011","1,412.20","1,429.50","1,429.80","1,403.80","0.02K","-1.20%"
"Mar 09, 2011","1,429.30","1,430.00","1,435.70","1,426.10","0.10K","0.17%"
"Mar 08, 2011","1,426.90","1,431.60","1,432.60","1,424.30","0.20K","-0.50%"
"Mar 07, 2011","1,434.10","1,434.50","1,445.00","1,429.50","0.61K","0.41%"
"Mar 04, 2011","1,428.20","1,418.90","1,429.80","1,416.80","0.06K","0.86%"
"Mar 03, 2011","1,416.00","1,432.30","1,432.30","1,415.90","0.24K","-1.48%"
"Mar 02, 2011","1,437.20","1,432.50","1,440.50","1,428.80","1.60K","0.45%"
"Mar 01, 2011","1,430.70","1,415.30","1,434.40","1,415.30","0.12K","1.52%"
"Feb 28, 2011","1,409.30","1,410.70","1,415.70","1,407.70","0.21K","0.04%"
"Feb 25, 2011","1,408.70","1,401.70","1,411.00","1,401.00","0.35K","-0.47%"
"Feb 24, 2011","1,415.30","1,415.10","1,415.30","1,408.30","0.07K","0.13%"
"Feb 23, 2011","1,413.40","1,397.80","1,413.80","1,397.80","0.32K","0.92%"
"Feb 22, 2011","1,400.50","1,395.10","1,408.70","1,395.10","0.43K","0.89%"
"Feb 18, 2011","1,388.20","1,384.10","1,391.80","1,381.80","0.10K","0.25%"
"Feb 17, 2011","1,384.70","1,377.70","1,384.70","1,377.00","0.11K","0.73%"
"Feb 16, 2011","1,374.70","1,373.60","1,382.00","1,370.50","0.16K","0.08%"
"Feb 15, 2011","1,373.60","1,361.60","1,376.00","1,361.60","0.32K","0.66%"
"Feb 14, 2011","1,364.60","1,357.80","1,365.60","1,356.60","0.18K","0.35%"
"Feb 11, 2011","1,359.90","1,364.00","1,368.80","1,355.20","0.49K","-0.15%"
"Feb 10, 2011","1,361.90","1,364.30","1,364.50","1,351.70","0.31K","-0.21%"
"Feb 09, 2011","1,364.80","1,362.80","1,366.50","1,359.60","0.15K","0.10%"
"Feb 08, 2011","1,363.40","1,351.20","1,367.00","1,350.00","2.54K","1.17%"
"Feb 07, 2011","1,347.60","1,345.80","1,353.80","1,343.80","1.00K","-0.05%"
"Feb 04, 2011","1,348.30","1,354.80","1,360.00","1,345.00","0.59K","-0.30%"
"Feb 03, 2011","1,352.30","1,335.60","1,355.80","1,324.90","1.87K","1.56%"
"Feb 02, 2011","1,331.50","1,344.00","1,344.00","1,327.00","1.36K","-0.60%"
"Feb 01, 2011","1,339.60","1,333.10","1,342.90","1,325.30","3.18K","0.43%"
"Jan 31, 2011","1,333.80","1,339.00","1,345.90","1,323.30","13.66K","-0.51%"
"Jan 28, 2011","1,340.70","1,314.00","1,346.60","1,307.70","73.02K","1.69%"
"Jan 27, 2011","1,318.40","1,342.00","1,342.00","1,318.40","0.02K","-1.10%"
"Jan 26, 2011","1,333.00","1,339.80","1,341.70","1,339.80","0.00K","0.05%"
"Jan 25, 2011","1,332.30","1,330.40","1,331.50","1,323.60","0.39K","-0.91%"
"Jan 24, 2011","1,344.50","1,352.30","1,352.30","1,341.80","0.00K","0.26%"
"Jan 21, 2011","1,341.00","1,341.70","1,345.60","1,338.60","0.02K","-0.41%"
"Jan 20, 2011","1,346.50","1,367.70","1,367.70","1,345.00","0.01K","-1.73%"
"Jan 19, 2011","1,370.20","1,371.90","1,376.20","1,367.00","0.04K","0.15%"
"Jan 18, 2011","1,368.10","1,365.10","1,371.00","1,359.20","0.11K","0.57%"
"Jan 14, 2011","1,360.40","1,375.00","1,376.00","1,356.70","0.25K","-1.91%"
"Jan 13, 2011","1,386.90","1,386.10","1,392.50","1,371.40","0.07K","0.09%"
"Jan 12, 2011","1,385.70","1,382.60","1,385.50","1,378.00","0.20K","0.12%"
"Jan 11, 2011","1,384.00","1,375.40","1,384.50","1,373.90","0.01K","0.75%"
"Jan 10, 2011","1,373.70","1,369.00","1,374.00","1,365.70","0.18K","0.38%"
"Jan 07, 2011","1,368.50","1,372.70","1,377.20","1,355.50","0.23K","-0.21%"
"Jan 06, 2011","1,371.40","1,374.80","1,376.50","1,368.90","0.16K","-0.15%"
"Jan 05, 2011","1,373.40","1,383.40","1,384.00","1,364.20","0.18K","-0.37%"
"Jan 04, 2011","1,378.50","1,409.60","1,410.90","1,375.80","0.12K","-3.10%"
"Jan 03, 2011","1,422.60","1,415.60","1,423.90","1,413.70","0.03K","0.11%"
"Dec 31, 2010","1,421.10","1,405.70","1,420.70","1,405.70","0.05K","1.10%"
"Dec 30, 2010","1,405.60","1,413.80","1,413.80","1,403.10","0.19K","-0.53%"
"Dec 29, 2010","1,413.10","1,403.40","1,412.20","1,402.90","0.04K","0.56%"
"Dec 28, 2010","1,405.20","1,389.80","1,406.70","1,389.80","0.52K","1.65%"
"Dec 27, 2010","1,382.40","1,373.50","1,384.20","1,373.50","0.32K","0.17%"
"Dec 23, 2010","1,380.00","1,388.40","1,388.40","1,373.70","0.10K","-0.49%"
"Dec 22, 2010","1,386.80","1,388.00","1,389.50","1,385.00","0.06K","-0.10%"
"Dec 21, 2010","1,388.20","1,385.80","1,390.00","1,381.50","0.11K","0.19%"
"Dec 20, 2010","1,385.50","1,379.50","1,386.70","1,376.50","0.13K","0.50%"
"Dec 17, 2010","1,378.60","1,376.40","1,377.50","1,365.90","0.10K","0.60%"
"Dec 16, 2010","1,370.40","1,380.90","1,385.00","1,362.50","0.23K","-1.09%"
"Dec 15, 2010","1,385.50","1,394.00","1,394.00","1,379.50","0.22K","-1.29%"
"Dec 14, 2010","1,403.60","1,401.90","1,407.60","1,391.80","0.43K","0.45%"
"Dec 13, 2010","1,397.30","1,384.50","1,399.20","1,383.60","0.19K","0.94%"
"Dec 10, 2010","1,384.30","1,388.90","1,392.00","1,373.10","0.46K","-0.56%"
"Dec 09, 2010","1,392.10","1,380.60","1,394.20","1,380.50","0.97K","0.69%"
"Dec 08, 2010","1,382.50","1,402.50","1,403.80","1,372.00","1.68K","-1.83%"
"Dec 07, 2010","1,408.30","1,424.50","1,431.10","1,398.00","0.87K","-0.49%"
"Dec 06, 2010","1,415.30","1,414.00","1,428.40","1,410.00","0.83K","0.70%"
"Dec 03, 2010","1,405.40","1,385.10","1,415.10","1,385.10","2.34K","1.22%"
"Dec 02, 2010","1,388.50","1,387.60","1,398.60","1,383.30","1.55K","0.09%"
"Dec 01, 2010","1,387.30","1,386.80","1,396.60","1,382.30","4.76K","0.17%"
"Nov 30, 2010","1,385.00","1,366.70","1,390.10","1,362.80","11.37K","1.39%"
"Nov 29, 2010","1,366.00","1,364.00","1,369.30","1,352.60","94.49K","0.27%"
"Nov 26, 2010","1,362.30","1,372.10","1,372.10","1,372.10","0.00K","-0.77%"
"Nov 24, 2010","1,372.90","1,377.80","1,377.80","1,377.80","0.00K","-0.33%"
"Nov 23, 2010","1,377.50","1,369.40","1,376.40","1,364.50","0.02K","1.46%"
"Nov 22, 2010","1,357.70","1,357.70","1,357.70","1,357.70","-","0.41%"
"Nov 19, 2010","1,352.20","1,350.70","1,352.00","1,344.50","0.01K","-0.05%"
"Nov 18, 2010","1,352.90","1,349.50","1,353.20","1,347.70","0.02K","1.20%"
"Nov 17, 2010","1,336.80","1,336.90","1,341.80","1,331.30","0.05K","-0.11%"
"Nov 16, 2010","1,338.30","1,356.50","1,358.20","1,329.50","0.07K","-2.20%"
"Nov 15, 2010","1,368.40","1,363.70","1,372.60","1,355.30","0.05K","0.22%"
"Nov 12, 2010","1,365.40","1,407.90","1,407.90","1,360.10","0.18K","-2.69%"
"Nov 11, 2010","1,403.10","1,400.70","1,413.50","1,397.30","0.03K","0.29%"
"Nov 10, 2010","1,399.10","1,395.20","1,408.10","1,384.00","0.03K","-0.76%"
"Nov 09, 2010","1,409.80","1,405.20","1,423.20","1,382.90","0.08K","0.50%"
"Nov 08, 2010","1,402.80","1,390.50","1,409.20","1,387.10","0.11K","0.39%"
"Nov 05, 2010","1,397.30","1,390.70","1,398.00","1,378.20","0.11K","1.06%"
"Nov 04, 2010","1,382.70","1,368.60","1,392.50","1,368.60","0.11K","3.41%"
"Nov 03, 2010","1,337.10","1,351.40","1,359.20","1,327.50","0.14K","-1.42%"
"Nov 02, 2010","1,356.40","1,356.80","1,356.80","1,355.50","0.02K","0.46%"
"Nov 01, 2010","1,350.20","1,360.30","1,360.30","1,350.70","0.04K","-0.51%"
"Oct 29, 2010","1,357.10","1,340.20","1,358.70","1,336.80","0.07K","1.12%"
"Oct 28, 2010","1,342.10","1,327.90","1,343.60","1,325.90","0.19K","1.51%"
"Oct 27, 2010","1,322.20","1,341.00","1,341.80","1,321.10","0.09K","-1.18%"
"Oct 26, 2010","1,338.00","1,341.20","1,341.20","1,328.30","0.20K","-0.02%"
"Oct 25, 2010","1,338.30","1,333.60","1,349.10","1,333.10","0.19K","1.05%"
"Oct 22, 2010","1,324.40","1,326.70","1,328.10","1,319.00","0.11K","-0.02%"
"Oct 21, 2010","1,324.70","1,344.20","1,346.20","1,317.50","0.10K","-1.38%"
"Oct 20, 2010","1,343.30","1,336.00","1,345.80","1,334.20","0.15K","0.61%"
"Oct 19, 2010","1,335.10","1,366.80","1,370.50","1,328.50","0.30K","-2.63%"
"Oct 18, 2010","1,371.20","1,358.00","1,372.60","1,358.00","0.05K","0.01%"
"Oct 15, 2010","1,371.10","1,379.20","1,382.40","1,364.70","0.17K","-0.41%"
"Oct 14, 2010","1,376.70","1,372.80","1,383.90","1,371.30","0.11K","0.53%"
"Oct 13, 2010","1,369.50","1,356.40","1,374.00","1,355.10","0.25K","1.77%"
"Oct 12, 2010","1,345.70","1,346.90","1,352.20","1,343.60","0.11K","-0.56%"
"Oct 11, 2010","1,353.30","1,346.70","1,353.70","1,344.00","0.08K","0.68%"
"Oct 08, 2010","1,344.20","1,333.50","1,348.40","1,325.00","0.08K","0.77%"
"Oct 07, 2010","1,333.90","1,347.90","1,363.20","1,325.70","0.26K","-0.93%"
"Oct 06, 2010","1,346.40","1,339.10","1,349.00","1,339.00","0.22K","0.56%"
"Oct 05, 2010","1,338.90","1,312.90","1,341.10","1,312.90","0.20K","1.79%"
"Oct 04, 2010","1,315.40","1,318.30","1,319.10","1,312.00","0.10K","-0.05%"
"Oct 01, 2010","1,316.10","1,309.00","1,320.00","1,309.00","0.15K","0.63%"
"Sep 30, 2010","1,307.80","1,307.20","1,315.20","1,295.70","0.58K","-0.05%"
"Sep 29, 2010","1,308.50","1,309.40","1,312.50","1,305.00","6.75K","0.15%"
"Sep 28, 2010","1,306.60","1,287.50","1,308.60","1,287.50","0.08K","0.76%"
"Sep 27, 2010","1,296.70","1,297.80","1,297.90","1,296.30","0.07K","0.05%"
"Sep 24, 2010","1,296.00","1,296.80","1,297.40","1,294.20","0.04K","0.13%"
"Sep 23, 2010","1,294.30","1,289.40","1,294.20","1,289.40","0.05K","0.32%"
"Sep 22, 2010","1,290.20","1,293.50","1,294.50","1,288.50","0.02K","1.40%"
"Sep 21, 2010","1,272.40","1,278.20","1,289.80","1,271.80","0.06K","-0.52%"
"Sep 20, 2010","1,279.00","1,281.70","1,282.00","1,279.30","0.03K","0.27%"
"Sep 17, 2010","1,275.60","1,275.80","1,279.60","1,273.80","0.05K","0.29%"
"Sep 16, 2010","1,271.90","1,268.70","1,275.20","1,266.60","0.04K","0.41%"
"Sep 15, 2010","1,266.70","1,268.40","1,269.80","1,263.50","0.03K","-0.24%"
"Sep 14, 2010","1,269.70","1,253.80","1,272.40","1,253.40","0.09K","1.98%"
"Sep 13, 2010","1,245.10","1,242.60","1,247.00","1,242.60","0.02K","0.05%"
"Sep 10, 2010","1,244.50","1,239.00","1,249.60","1,239.00","0.02K","-0.35%"
"Sep 09, 2010","1,248.90","1,253.90","1,256.40","1,244.10","0.01K","-0.53%"
"Sep 08, 2010","1,255.60","1,260.20","1,260.20","1,254.70","0.03K","-0.14%"
"Sep 07, 2010","1,257.30","1,256.10","1,258.00","1,248.90","0.01K","0.65%"
"Sep 03, 2010","1,249.20","1,240.00","1,247.40","1,240.00","0.00K","-0.18%"
"Sep 02, 2010","1,251.50","1,247.10","1,252.50","1,246.90","0.10K","0.42%"
"Sep 01, 2010","1,246.30","1,252.30","1,254.30","1,243.60","0.04K","-0.16%"
"Aug 31, 2010","1,248.30","1,237.10","1,249.40","1,233.00","0.12K","0.91%"
"Aug 30, 2010","1,237.10","1,237.10","1,237.90","1,234.00","0.13K","0.09%"
"Aug 27, 2010","1,236.00","1,235.70","1,241.90","1,234.80","0.03K","0.05%"
"Aug 26, 2010","1,235.40","1,240.90","1,243.30","1,235.00","0.10K","-0.33%"
"Aug 25, 2010","1,239.50","1,230.70","1,240.70","1,230.70","0.30K","0.63%"
"Aug 24, 2010","1,231.80","1,223.00","1,234.00","1,211.50","0.30K","0.40%"
"Aug 23, 2010","1,226.90","1,228.90","1,228.90","1,222.90","0.06K","-0.02%"
"Aug 20, 2010","1,227.20","1,232.50","1,232.80","1,223.00","0.24K","-0.53%"
"Aug 19, 2010","1,233.80","1,229.60","1,237.60","1,228.80","0.05K","0.33%"
"Aug 18, 2010","1,229.70","1,226.00","1,231.60","1,218.00","0.17K","0.25%"
"Aug 17, 2010","1,226.60","1,227.40","1,227.40","1,224.00","0.08K","0.17%"
"Aug 16, 2010","1,224.50","1,218.00","1,225.40","1,218.00","0.25K","0.79%"
"Aug 13, 2010","1,214.90","1,212.80","1,216.00","1,212.50","0.14K","0.01%"
"Aug 12, 2010","1,214.80","1,200.50","1,215.50","1,199.00","0.29K","1.44%"
"Aug 11, 2010","1,197.50","1,202.80","1,208.00","1,193.00","0.35K","0.11%"
"Aug 10, 2010","1,196.20","1,200.50","1,206.50","1,191.00","0.71K","-0.37%"
"Aug 09, 2010","1,200.70","1,205.80","1,209.60","1,199.80","0.66K","-0.22%"
"Aug 06, 2010","1,203.40","1,195.40","1,211.00","1,195.30","0.35K","0.52%"
"Aug 05, 2010","1,197.20","1,194.30","1,199.50","1,190.00","0.21K","0.29%"
"Aug 04, 2010","1,193.70","1,186.30","1,203.00","1,186.30","1.07K","0.72%"
"Aug 03, 2010","1,185.20","1,183.80","1,190.50","1,180.00","0.60K","0.15%"
"Aug 02, 2010","1,183.40","1,181.80","1,191.80","1,174.70","2.50K","0.14%"
"Jul 30, 2010","1,181.70","1,168.20","1,183.10","1,165.80","5.47K","1.14%"
"Jul 29, 2010","1,168.40","1,163.80","1,169.20","1,158.70","54.38K","0.69%"
"Jul 28, 2010","1,160.40","1,159.80","1,159.80","1,159.80","0.00K","0.21%"
"Jul 27, 2010","1,158.00","1,174.00","1,174.20","1,162.70","0.03K","-2.11%"
"Jul 26, 2010","1,183.00","1,192.60","1,192.60","1,182.20","0.04K","-0.40%"
"Jul 23, 2010","1,187.70","1,193.70","1,198.60","1,188.00","0.03K","-0.65%"
"Jul 22, 2010","1,195.50","1,194.40","1,196.00","1,194.40","0.08K","0.33%"
"Jul 21, 2010","1,191.60","1,190.70","1,194.50","1,184.10","0.02K","0.01%"
"Jul 20, 2010","1,191.50","1,183.20","1,191.60","1,181.50","0.01K","0.83%"
"Jul 19, 2010","1,181.70","1,182.20","1,182.20","1,180.00","0.00K","-0.53%"
"Jul 16, 2010","1,188.00","1,200.90","1,201.00","1,186.70","0.05K","-1.66%"
"Jul 15, 2010","1,208.10","1,213.20","1,213.20","1,208.40","0.03K","0.11%"
"Jul 14, 2010","1,206.80","1,212.00","1,213.80","1,202.40","0.05K","-0.54%"
"Jul 13, 2010","1,213.30","1,205.20","1,217.40","1,205.20","0.05K","1.23%"
"Jul 12, 2010","1,198.50","1,206.20","1,206.20","1,204.00","0.05K","-0.92%"
"Jul 09, 2010","1,209.60","1,199.20","1,213.00","1,195.00","0.02K","1.15%"
"Jul 08, 2010","1,195.80","1,203.30","1,203.30","1,189.30","0.09K","-0.23%"
"Jul 07, 2010","1,198.60","1,185.80","1,198.70","1,185.30","0.02K","0.32%"
"Jul 06, 2010","1,194.80","1,207.30","1,211.80","1,190.50","0.05K","-1.04%"
"Jul 02, 2010","1,207.40","1,201.40","1,211.60","1,200.80","0.17K","0.09%"
"Jul 01, 2010","1,206.30","1,241.70","1,242.40","1,204.20","0.05K","-3.15%"
"Jun 30, 2010","1,245.50","1,244.20","1,246.20","1,236.70","0.07K","0.28%"
"Jun 29, 2010","1,242.00","1,239.40","1,245.00","1,228.50","0.42K","0.31%"
"Jun 28, 2010","1,238.20","1,254.50","1,262.00","1,238.00","0.05K","-1.40%"
"Jun 25, 2010","1,255.80","1,246.70","1,256.90","1,243.70","0.16K","0.83%"
"Jun 24, 2010","1,245.50","1,236.40","1,248.10","1,230.70","0.25K","0.92%"
"Jun 23, 2010","1,234.10","1,240.20","1,245.10","1,226.90","0.10K","-0.47%"
"Jun 22, 2010","1,239.90","1,239.50","1,242.80","1,232.10","0.17K","0.02%"
"Jun 21, 2010","1,239.70","1,257.40","1,264.80","1,232.00","0.22K","-1.39%"
"Jun 18, 2010","1,257.20","1,247.70","1,261.50","1,242.90","0.13K","0.78%"
"Jun 17, 2010","1,247.50","1,233.90","1,251.10","1,233.90","0.27K","1.48%"
"Jun 16, 2010","1,229.30","1,232.00","1,237.60","1,228.50","0.32K","-0.32%"
"Jun 15, 2010","1,233.20","1,222.60","1,236.00","1,222.40","0.25K","0.81%"
"Jun 14, 2010","1,223.30","1,230.20","1,232.70","1,217.70","0.99K","-0.46%"
"Jun 11, 2010","1,228.90","1,219.50","1,229.60","1,218.00","0.48K","0.66%"
"Jun 10, 2010","1,220.80","1,232.80","1,233.50","1,215.10","0.49K","-0.63%"
"Jun 09, 2010","1,228.50","1,237.00","1,238.20","1,222.00","0.45K","-1.25%"
"Jun 08, 2010","1,244.00","1,241.50","1,252.10","1,234.10","0.76K","0.38%"
"Jun 07, 2010","1,239.30","1,220.40","1,244.70","1,211.00","0.86K","1.90%"
"Jun 04, 2010","1,216.20","1,207.60","1,220.40","1,196.90","1.07K","0.65%"
"Jun 03, 2010","1,208.30","1,223.70","1,224.20","1,201.00","1.55K","-1.01%"
"Jun 02, 2010","1,220.60","1,224.90","1,226.20","1,213.00","2.80K","-0.34%"
"Jun 01, 2010","1,224.80","1,217.00","1,228.20","1,209.30","4.55K","1.04%"
"May 28, 2010","1,212.20","1,210.40","1,214.80","1,201.10","12.90K","0.02%"
"May 27, 2010","1,211.90","1,211.70","1,218.50","1,205.40","109.43K","-0.12%"
"May 26, 2010","1,213.30","1,213.30","1,213.30","1,213.30","0.00K","1.29%"
"May 25, 2010","1,197.80","1,195.60","1,200.00","1,192.10","0.01K","0.34%"
"May 24, 2010","1,193.80","1,184.00","1,191.80","1,184.00","0.01K","1.54%"
"May 21, 2010","1,175.70","1,182.40","1,182.40","1,177.00","0.18K","-1.02%"
"May 20, 2010","1,187.80","1,179.50","1,191.80","1,179.40","0.30K","-0.40%"
"May 19, 2010","1,192.60","1,224.10","1,226.80","1,191.20","0.08K","-1.79%"
"May 18, 2010","1,214.30","1,214.10","1,216.80","1,208.20","0.07K","-1.09%"
"May 17, 2010","1,227.70","1,233.30","1,235.90","1,225.20","0.05K","0.02%"
"May 14, 2010","1,227.40","1,236.20","1,246.20","1,217.50","0.10K","-0.11%"
"May 13, 2010","1,228.80","1,235.30","1,240.00","1,228.70","0.04K","-1.12%"
"May 12, 2010","1,242.70","1,230.60","1,246.50","1,227.10","0.21K","1.87%"
"May 11, 2010","1,219.90","1,204.20","1,233.50","1,201.50","0.20K","1.62%"
"May 10, 2010","1,200.40","1,202.00","1,203.80","1,189.20","0.12K","-0.79%"
"May 07, 2010","1,210.00","1,205.00","1,210.80","1,194.60","0.11K","1.09%"
"May 06, 2010","1,196.90","1,175.90","1,210.60","1,175.90","0.08K","1.90%"
"May 05, 2010","1,174.60","1,167.50","1,177.20","1,159.20","0.10K","0.51%"
"May 04, 2010","1,168.60","1,181.00","1,191.80","1,168.30","0.09K","-1.19%"
"May 03, 2010","1,182.70","1,178.60","1,187.50","1,177.30","0.09K","0.22%"
"Apr 30, 2010","1,180.10","1,170.00","1,181.30","1,170.00","0.15K","1.00%"
"Apr 29, 2010","1,168.40","1,166.80","1,171.20","1,164.00","0.17K","-0.25%"
"Apr 28, 2010","1,171.30","1,166.20","1,173.90","1,161.10","0.11K","0.83%"
"Apr 27, 2010","1,161.70","1,152.80","1,170.70","1,148.60","0.21K","0.71%"
"Apr 26, 2010","1,153.50","1,160.10","1,160.10","1,151.40","0.11K","0.03%"
"Apr 23, 2010","1,153.10","1,139.50","1,154.60","1,139.10","0.04K","0.95%"
"Apr 22, 2010","1,142.30","1,144.00","1,144.00","1,133.60","0.21K","-0.51%"
"Apr 21, 2010","1,148.20","1,142.60","1,150.00","1,138.40","0.07K","0.84%"
"Apr 20, 2010","1,138.60","1,136.40","1,145.80","1,136.00","0.08K","0.30%"
"Apr 19, 2010","1,135.20","1,133.90","1,137.10","1,124.00","0.15K","-0.10%"
"Apr 16, 2010","1,136.30","1,159.60","1,160.00","1,130.40","0.48K","-2.02%"
"Apr 15, 2010","1,159.70","1,157.50","1,159.80","1,151.00","0.18K","0.06%"
"Apr 14, 2010","1,159.00","1,151.20","1,160.60","1,151.20","0.16K","0.54%"
"Apr 13, 2010","1,152.80","1,155.50","1,157.00","1,145.00","0.28K","-0.76%"
"Apr 12, 2010","1,161.60","1,168.50","1,169.00","1,154.60","0.48K","0.04%"
"Apr 09, 2010","1,161.10","1,150.70","1,164.80","1,150.50","0.51K","0.77%"
"Apr 08, 2010","1,152.20","1,146.40","1,152.30","1,144.00","0.25K","-0.01%"
"Apr 07, 2010","1,152.30","1,135.80","1,153.00","1,132.60","1.34K","1.52%"
"Apr 06, 2010","1,135.10","1,130.80","1,138.50","1,122.70","2.49K","0.19%"
"Apr 05, 2010","1,132.90","1,122.30","1,133.30","1,119.90","0.57K","0.69%"
"Apr 01, 2010","1,125.10","1,112.90","1,127.70","1,111.30","0.57K","1.06%"
"Mar 31, 2010","1,113.30","1,103.10","1,118.70","1,102.00","5.95K","0.80%"
"Mar 30, 2010","1,104.50","1,109.70","1,112.90","1,101.10","56.53K","-0.52%"
"Mar 29, 2010","1,110.30","1,110.70","1,110.70","1,109.40","0.02K","0.55%"
"Mar 26, 2010","1,104.20","1,098.40","1,098.40","1,092.30","0.01K","1.05%"
"Mar 25, 2010","1,092.70","1,092.40","1,092.40","1,085.50","0.01K","0.38%"
"Mar 24, 2010","1,088.60","1,092.40","1,092.40","1,085.50","0.01K","-1.35%"
"Mar 23, 2010","1,103.50","1,094.80","1,104.70","1,094.80","0.02K","0.38%"
"Mar 22, 2010","1,099.30","1,102.10","1,102.40","1,094.80","0.07K","-0.73%"
"Mar 19, 2010","1,107.40","1,124.20","1,124.20","1,104.20","0.05K","-1.77%"
"Mar 18, 2010","1,127.40","1,121.10","1,127.80","1,121.10","0.09K","0.30%"
"Mar 17, 2010","1,124.00","1,127.80","1,131.40","1,118.00","0.03K","0.16%"
"Mar 16, 2010","1,122.20","1,114.50","1,127.00","1,114.50","0.07K","1.55%"
"Mar 15, 2010","1,105.10","1,104.20","1,107.10","1,101.40","0.02K","0.33%"
"Mar 12, 2010","1,101.50","1,117.40","1,117.40","1,099.90","0.14K","-0.59%"
"Mar 11, 2010","1,108.00","1,107.50","1,109.00","1,101.20","0.05K","0.02%"
